,stat
Cluster-29312.0,-0.166935301
Cluster-29359.0,0.204684168
Cluster-29406.1,-0.355575762
Cluster-29409.0,1.409230145
Cluster-29413.0,0.640037224
Cluster-29417.1,-0.201954961
Cluster-29430.0,0.485185642
Cluster-29482.3,1.021393062
Cluster-29538.0,-0.163538169
Cluster-29562.0,0.114593804
Cluster-29572.0,0.244453517
Cluster-29585.0,1.282158182
Cluster-29598.1,-0.568173159
Cluster-29626.1,-0.598492342
Cluster-29634.2,0.293249006
Cluster-29635.0,2.871566833
Cluster-29635.2,0.379822677
Cluster-29635.3,0.179933281
Cluster-29638.4,1.637045395
Cluster-29644.0,-0.057834737
Cluster-29660.0,2.460214653
Cluster-29698.0,-0.500411043
Cluster-29700.0,0.171700663
Cluster-29719.1,0.268590412
Cluster-29815.0,-0.596567759
Cluster-29857.0,0.265684963
Cluster-29857.1,0.467445184
Cluster-29872.0,0.280341935
Cluster-29880.0,2.49915609
Cluster-29881.1,1.630724896
Cluster-29973.1,-0.378009275
Cluster-30001.0,0.326364981
Cluster-30023.1,-0.55244415
Cluster-30034.3,1.512786933
Cluster-30085.0,0.96606096
Cluster-30121.0,0.315064703
Cluster-30147.0,0.070597433
Cluster-30182.0,-0.890557855
Cluster-30192.0,0.19899802
Cluster-30213.1,-1.449523966
Cluster-30234.2,-0.052598244
Cluster-30307.0,0.659457984
Cluster-30351.0,1.219934526
Cluster-30412.0,0.072803508
Cluster-30454.1,-0.010661761
Cluster-30463.1,0.653206212
Cluster-30468.0,0.34951772
Cluster-30476.2,-0.648664976
Cluster-30533.0,-0.026184979
Cluster-30554.0,1.560080664
Cluster-30560.0,2.247913202
Cluster-30607.0,1.295178886
Cluster-30617.1,-0.405154286
Cluster-30635.1,2.00709933
Cluster-30645.1,-0.20384631
Cluster-30647.0,-0.662963233
Cluster-30678.1,-0.743657517
Cluster-30708.0,0.228322682
Cluster-30738.0,1.117195748
Cluster-30740.0,1.49019768
Cluster-30788.2,-0.090000191
Cluster-30794.0,0.219396128
Cluster-30850.0,0.22322137
Cluster-30857.1,0.853253026
Cluster-30862.1,-0.232574725
Cluster-30894.0,0.153958226
Cluster-30917.0,0.182686511
Cluster-30953.0,-0.308900267
Cluster-30955.2,0.621930294
Cluster-30955.3,0.38406077
Cluster-31001.0,1.383300905
Cluster-31004.1,-0.478244535
Cluster-31031.0,-0.002442341
Cluster-31046.0,-0.460493285
Cluster-31077.1,0.172883393
Cluster-31099.0,0.933343279
Cluster-31114.0,0.113720391
Cluster-31146.0,-0.336363194
Cluster-31172.0,-0.038551192
Cluster-31173.0,-0.505038972
Cluster-31174.0,0.165522679
Cluster-31182.0,-0.249362336
Cluster-31206.0,-0.205046566
Cluster-31234.0,0.588380345
Cluster-31289.0,-0.068500441
Cluster-31331.0,-2.015601942
Cluster-31371.1,0.386894546
Cluster-31436.0,2.04247342
Cluster-31453.0,0.514340094
Cluster-31473.1,-0.320457606
Cluster-31496.0,1.324170751
Cluster-31496.1,0.958262623
Cluster-31496.2,0.521862969
Cluster-31551.0,0.244073728
Cluster-31556.0,-0.012853477
Cluster-31565.2,-0.39497196
Cluster-31566.0,1.841782735
Cluster-31578.0,0.49901158
Cluster-31591.1,-0.501369618
Cluster-31595.0,0.346412182
Cluster-31601.1,-0.798492583
Cluster-31615.2,1.870862876
Cluster-31696.1,-1.644308129
Cluster-31696.2,-0.338735071
Cluster-31708.0,0.027078673
Cluster-31740.1,-0.79809755
Cluster-31740.4,0.279309209
Cluster-31759.0,0.515634675
Cluster-31772.0,0.042303201
Cluster-31782.0,-0.321850555
Cluster-31840.1,0.589878868
Cluster-31898.0,0.035302134
Cluster-31902.0,0.269557623
Cluster-31931.0,0.958188423
Cluster-31950.0,-0.513040717
Cluster-31979.0,-0.325891452
Cluster-31985.1,-0.446705759
Cluster-31986.0,-1.06936416
Cluster-31994.1,-0.992356543
Cluster-31994.2,1.966642443
Cluster-31994.3,-1.321771054
Cluster-32010.0,-1.117283321
Cluster-32017.0,-0.312055252
Cluster-32021.1,-1.19297434
Cluster-32045.0,0.132375827
Cluster-32060.0,1.907764283
Cluster-32064.0,-0.409933218
Cluster-32075.1,0.048109659
Cluster-32093.2,-0.684007599
Cluster-32095.0,-0.214601961
Cluster-32098.0,1.378528088
Cluster-32165.0,-0.468111534
Cluster-32178.0,0.512695473
Cluster-32182.1,-0.004729038
Cluster-32197.0,1.240500165
Cluster-32200.2,-0.465754706
Cluster-32217.1,1.389589434
Cluster-32227.0,0.017441227
Cluster-32234.0,0.52033632
Cluster-32287.1,0.122130159
Cluster-32298.0,-0.113789187
Cluster-32335.0,0.055595003
Cluster-32336.1,-0.069949863
Cluster-32340.1,-1.776157503
Cluster-32345.1,0.966149726
Cluster-32345.2,-0.20958315
Cluster-32375.0,-0.853411928
Cluster-32393.0,-0.191926128
Cluster-32414.1,0.234598766
Cluster-32414.2,-0.557534521
Cluster-32414.3,-0.087222287
Cluster-32428.2,-0.30179118
Cluster-32428.4,1.207948548
Cluster-32448.0,-0.358960852
Cluster-32459.0,-0.945172186
Cluster-32465.1,1.967299491
Cluster-32494.0,0.430749562
Cluster-32495.0,-0.225898805
Cluster-32540.0,0.557167811
Cluster-32543.0,-0.768179495
Cluster-32554.0,0.069355605
Cluster-32558.0,0.278112626
Cluster-32558.3,0.237061945
Cluster-32569.0,0.709582365
Cluster-32573.0,-0.596176947
Cluster-32578.0,-0.014716592
Cluster-32578.1,-0.188805792
Cluster-32619.0,-0.111999385
Cluster-32620.0,-0.332717718
Cluster-32648.0,-1.378560147
Cluster-32649.1,0.312784823
Cluster-32663.0,0.633641834
Cluster-32677.1,0.03445398
Cluster-32677.2,-0.278110774
Cluster-32681.0,-0.142366731
Cluster-32683.1,-0.185923895
Cluster-32690.0,0.815763501
Cluster-32705.2,-0.384186884
Cluster-32707.0,0.409419125
Cluster-32721.0,-0.206786392
Cluster-32752.0,-1.351097665
Cluster-32764.0,-0.132653005
Cluster-32771.0,-0.232690238
Cluster-32786.0,-0.023231695
Cluster-32786.1,0.073501036
Cluster-32796.0,0.137551354
Cluster-32808.0,0.272190609
Cluster-32817.1,2.322500197
Cluster-32823.0,-0.365138735
Cluster-32824.0,-1.621787936
Cluster-32824.1,-2.346581331
Cluster-32824.4,-0.963208829
Cluster-32833.1,-0.150611915
Cluster-32836.1,-0.556746272
Cluster-32840.0,-0.509905676
Cluster-32848.0,-1.0721025
Cluster-32850.1,0.984515632
Cluster-32852.0,0.497011208
Cluster-32852.1,-1.863388782
Cluster-32881.0,0.298736219
Cluster-32903.0,-0.039878277
Cluster-32915.0,-0.813566094
Cluster-32925.0,-1.031866646
Cluster-32933.0,-0.357068801
Cluster-32933.5,-0.003915906
Cluster-32961.1,1.360518941
Cluster-32964.0,0.566546723
Cluster-32967.0,0.683643883
Cluster-32970.0,1.120146739
Cluster-32976.1,-1.274520168
Cluster-33014.0,-0.059938015
Cluster-33022.1,1.994419945
Cluster-33027.0,-0.714670754
Cluster-33033.0,0.39221697
Cluster-33091.1,-0.534763678
Cluster-33091.2,-0.129172202
Cluster-33107.1,-0.848529031
Cluster-33125.0,0.007610746
Cluster-33130.0,-0.14053766
Cluster-33158.0,-0.11595308
Cluster-33163.6,-1.220590043
Cluster-33166.0,0.748929072
Cluster-33194.0,1.380738365
Cluster-33199.1,-0.713542081
Cluster-33199.2,0.16145275
Cluster-33206.1,-1.177061509
Cluster-33206.2,1.799281819
Cluster-33224.0,-0.443009084
Cluster-33254.0,0.181967431
Cluster-33259.2,0.036473047
Cluster-33260.2,1.455661769
Cluster-33283.0,-1.809069415
Cluster-33286.2,-0.454066533
Cluster-33289.0,1.093336216
Cluster-33294.0,-0.290665139
Cluster-33303.0,1.435697078
Cluster-33310.0,-0.309575123
Cluster-33315.0,0.119312871
Cluster-33356.0,0.037442363
Cluster-33358.10,0.978187892
Cluster-33358.19,-1.176254917
Cluster-33358.29,-0.180710752
Cluster-33358.37,-0.649434818
Cluster-33358.38,-0.898845874
Cluster-33358.39,-0.520318144
Cluster-33358.40,0.119150849
Cluster-33358.53,0.561491243
Cluster-33358.87,0.248597018
Cluster-33358.90,0.305045976
Cluster-33358.93,0.488798573
Cluster-33358.94,0.767777292
Cluster-33358.100,-1.227552203
Cluster-33358.105,0.860881161
Cluster-33358.116,0.091478327
Cluster-33358.118,-0.250292532
Cluster-33358.127,0.155254276
Cluster-33358.150,0.125645052
Cluster-33358.151,-0.600800695
Cluster-33358.157,-0.566151053
Cluster-33358.160,0.19865139
Cluster-33358.169,-0.416519892
Cluster-33358.175,0.052972078
Cluster-33358.178,-0.575667244
Cluster-33358.183,0.013340294
Cluster-33358.186,0.181849276
Cluster-33358.188,-1.302848671
Cluster-33358.197,0.092051113
Cluster-33358.198,-1.018234171
Cluster-33358.200,1.682611446
Cluster-33358.201,0.367984563
Cluster-33358.203,0.811463035
Cluster-33358.212,-0.45361732
Cluster-33358.231,-0.343677948
Cluster-33358.237,-0.211629173
Cluster-33358.270,-1.340331835
Cluster-33358.283,0.725136913
Cluster-33358.294,-0.332245607
Cluster-33358.298,0.933819909
Cluster-33358.306,-0.032477621
Cluster-33358.316,-0.255103338
Cluster-33358.317,-1.270337996
Cluster-33358.319,-0.040544135
Cluster-33358.325,-1.3335659
Cluster-33358.326,0.788989128
Cluster-33358.332,-0.985549396
Cluster-33358.334,0.18259545
Cluster-33358.340,-0.603387823
Cluster-33358.351,-0.563327725
Cluster-33358.405,-0.036065141
Cluster-33358.423,0.179065971
Cluster-33358.437,0.219685878
Cluster-33358.447,0.895354292
Cluster-33358.453,-0.264411261
Cluster-33358.456,-0.35157348
Cluster-33358.458,-0.107906958
Cluster-33358.476,0.672974491
Cluster-33358.477,-0.001356473
Cluster-33358.480,1.531867344
Cluster-33358.498,0.17796482
Cluster-33358.503,-0.35142421
Cluster-33358.506,-0.055242217
Cluster-33358.509,-0.018640726
Cluster-33358.512,-0.93948416
Cluster-33358.518,-0.23094574
Cluster-33358.520,-0.708701177
Cluster-33358.521,1.100756901
Cluster-33358.532,0.973112132
Cluster-33358.543,0.447506888
Cluster-33358.544,-0.539307078
Cluster-33358.569,0.344996549
Cluster-33358.586,0.384899386
Cluster-33358.589,0.842182716
Cluster-33358.590,-0.273588999
Cluster-33358.592,-0.179814683
Cluster-33358.593,-0.370124717
Cluster-33358.597,-0.907699114
Cluster-33358.615,1.3180842
Cluster-33358.627,-0.412644826
Cluster-33358.628,-0.288721205
Cluster-33358.643,-0.019553193
Cluster-33358.716,2.007369007
Cluster-33358.717,1.405117245
Cluster-33358.786,-0.055814134
Cluster-33358.790,-0.358829297
Cluster-33358.797,-0.621794092
Cluster-33358.800,-0.874947914
Cluster-33358.849,-0.541421131
Cluster-33358.875,-0.62604102
Cluster-33358.879,2.120410796
Cluster-33358.958,1.364642948
Cluster-33358.964,0.024897959
Cluster-33358.983,0.79671713
Cluster-33358.997,-0.588718003
Cluster-33358.1020,-1.029149559
Cluster-33358.1024,-0.549046181
Cluster-33358.1028,-0.643932395
Cluster-33358.1029,-1.399862302
Cluster-33358.1032,-1.206905969
Cluster-33358.1039,-1.675604743
Cluster-33358.1045,-1.330315957
Cluster-33358.1063,1.26642514
Cluster-33358.1091,0.196552265
Cluster-33358.1111,-0.189355355
Cluster-33358.1150,0.99784643
Cluster-33358.1156,1.14151519
Cluster-33358.1164,-0.094435176
Cluster-33358.1168,-1.640951904
Cluster-33358.1171,-0.469592685
Cluster-33358.1172,0.313060208
Cluster-33358.1173,0.231202459
Cluster-33358.1201,-0.496445618
Cluster-33358.1216,-1.304992534
Cluster-33358.1227,0.307626285
Cluster-33358.1229,1.197466476
Cluster-33358.1237,-1.370190176
Cluster-33358.1245,2.077587328
Cluster-33358.1253,1.428044348
Cluster-33358.1258,-0.157971787
Cluster-33358.1260,0.193862575
Cluster-33358.1263,0.702731443
Cluster-33358.1285,-0.055741037
Cluster-33358.1287,0.184947534
Cluster-33358.1299,-1.255483005
Cluster-33358.1308,-0.829634061
Cluster-33358.1316,0.050680598
Cluster-33358.1322,-0.80273659
Cluster-33358.1331,-0.403737321
Cluster-33358.1340,0.244610647
Cluster-33358.1344,0.27503448
Cluster-33358.1375,0.575963977
Cluster-33358.1394,0.15792941
Cluster-33358.1413,-0.829041984
Cluster-33358.1422,0.90516903
Cluster-33358.1427,0.213570438
Cluster-33358.1436,-0.98971223
Cluster-33358.1444,0.76990558
Cluster-33358.1469,-1.310427331
Cluster-33358.1478,0.560484568
Cluster-33358.1487,-0.93349443
Cluster-33358.1490,-0.889528262
Cluster-33358.1494,2.245845803
Cluster-33358.1510,0.550511789
Cluster-33358.1543,-0.853490848
Cluster-33358.1551,-0.507107011
Cluster-33358.1552,-0.04689145
Cluster-33358.1559,0.440119733
Cluster-33358.1568,0.049567335
Cluster-33358.1589,-0.582314152
Cluster-33358.1597,-0.531054315
Cluster-33358.1617,-0.920969881
Cluster-33358.1630,-1.394615809
Cluster-33358.1662,-0.559038158
Cluster-33358.1663,-0.439287246
Cluster-33358.1670,0.34328695
Cluster-33358.1675,-0.07628456
Cluster-33358.1678,-0.334163707
Cluster-33358.1679,-0.401477261
Cluster-33358.1683,0.401297065
Cluster-33358.1701,-1.363463231
Cluster-33358.1715,2.582915109
Cluster-33358.1726,0.253751059
Cluster-33358.1731,0.010153148
Cluster-33358.1742,1.267475176
Cluster-33358.1755,-1.179441916
Cluster-33358.1773,0.480961337
Cluster-33358.1779,-0.197178008
Cluster-33358.1780,0.547918599
Cluster-33358.1798,-0.297300428
Cluster-33358.1804,0.159466605
Cluster-33358.1807,-0.145982196
Cluster-33358.1808,1.730537351
Cluster-33358.1809,0.927477663
Cluster-33358.1815,-0.553571728
Cluster-33358.1817,0.01150603
Cluster-33358.1819,-1.087099591
Cluster-33358.1828,-2.603216259
Cluster-33358.1833,0.611121296
Cluster-33358.1867,0.617216798
Cluster-33358.1887,0.319267482
Cluster-33358.1904,2.10711426
Cluster-33358.1905,-2.345061448
Cluster-33358.1912,1.011934288
Cluster-33358.1923,-0.274014146
Cluster-33358.1930,0.87977133
Cluster-33358.1931,-1.562850339
Cluster-33358.1933,0.455333907
Cluster-33358.1938,0.760667554
Cluster-33358.1957,-1.653755701
Cluster-33358.1966,1.314858827
Cluster-33358.1978,-0.537963088
Cluster-33358.2019,-0.607778133
Cluster-33358.2029,-1.457054005
Cluster-33358.2030,-0.86935143
Cluster-33358.2031,-1.509469658
Cluster-33358.2032,-0.629844443
Cluster-33358.2036,-1.98604107
Cluster-33358.2050,1.965170399
Cluster-33358.2056,-0.860407504
Cluster-33358.2061,0.841423841
Cluster-33358.2063,0.15783871
Cluster-33358.2071,-0.622142546
Cluster-33358.2073,0.108140985
Cluster-33358.2081,0.005999975
Cluster-33358.2087,-1.629622515
Cluster-33358.2091,-1.81267233
Cluster-33358.2099,0.613948701
Cluster-33358.2106,-0.032689343
Cluster-33358.2107,-2.825317687
Cluster-33358.2132,-1.188341133
Cluster-33358.2134,2.377899604
Cluster-33358.2158,0.441238158
Cluster-33358.2159,-0.942399704
Cluster-33358.2164,3.299653387
Cluster-33358.2165,1.826513751
Cluster-33358.2173,-0.240497009
Cluster-33358.2190,1.234235519
Cluster-33358.2193,0.869374559
Cluster-33358.2243,0.994628547
Cluster-33358.2244,0.400601548
Cluster-33358.2257,0.069925579
Cluster-33358.2258,0.157883508
Cluster-33358.2273,0.634972571
Cluster-33358.2279,-0.837627162
Cluster-33358.2288,-1.222029013
Cluster-33358.2290,-0.055037424
Cluster-33358.2295,-1.200384467
Cluster-33358.2311,0.493706864
Cluster-33358.2316,-0.897919027
Cluster-33358.2328,0.333566831
Cluster-33358.2330,0.426110533
Cluster-33358.2340,-0.811733838
Cluster-33358.2343,1.618521631
Cluster-33358.2363,-0.232606487
Cluster-33358.2368,1.349524287
Cluster-33358.2370,1.243365454
Cluster-33358.2375,0.056768512
Cluster-33358.2381,-0.132195108
Cluster-33358.2382,0.724803987
Cluster-33358.2393,0.43205251
Cluster-33358.2398,0.138523291
Cluster-33358.2425,0.15928758
Cluster-33358.2428,-0.313857701
Cluster-33358.2435,-0.916768608
Cluster-33358.2441,-0.738825583
Cluster-33358.2447,-0.772840152
Cluster-33358.2448,-0.969615533
Cluster-33358.2450,0.906468182
Cluster-33358.2453,-0.280026007
Cluster-33358.2472,-0.606535042
Cluster-33358.2475,-1.343218383
Cluster-33358.2496,-0.721388274
Cluster-33358.2498,0.73132787
Cluster-33358.2512,-0.765417776
Cluster-33358.2520,-0.535952275
Cluster-33358.2539,-0.454904831
Cluster-33358.2550,0.00863781
Cluster-33358.2577,-0.62917889
Cluster-33358.2583,1.228645973
Cluster-33358.2587,-0.117045358
Cluster-33358.2589,1.005728848
Cluster-33358.2591,-0.866928616
Cluster-33358.2594,-0.052753585
Cluster-33358.2614,-1.304655298
Cluster-33358.2623,-0.249671086
Cluster-33358.2635,-0.895087555
Cluster-33358.2706,-2.442273823
Cluster-33358.2714,0.408781423
Cluster-33358.2717,-0.804420722
Cluster-33358.2722,-0.056388251
Cluster-33358.2724,0.268912028
Cluster-33358.2726,-0.451124793
Cluster-33358.2754,-0.785832466
Cluster-33358.2758,-0.132394029
Cluster-33358.2760,0.162509091
Cluster-33358.2761,0.280014875
Cluster-33358.2769,-0.481768064
Cluster-33358.2774,-0.994610723
Cluster-33358.2788,-0.883257927
Cluster-33358.2793,1.30338336
Cluster-33358.2795,0.049614934
Cluster-33358.2813,0.027909317
Cluster-33358.2814,-1.357594017
Cluster-33358.2821,-0.352675733
Cluster-33358.2848,1.235480773
Cluster-33358.2869,0.454394252
Cluster-33358.2873,0.29431949
Cluster-33358.2874,-0.201866637
Cluster-33358.2875,-0.665648641
Cluster-33358.2876,0.744163842
Cluster-33358.2887,-0.818745962
Cluster-33358.2890,0.646800474
Cluster-33358.2894,-0.389321736
Cluster-33358.2895,-1.034081212
Cluster-33358.2913,0.582756241
Cluster-33358.2915,-3.488402824
Cluster-33358.2916,-2.904824465
Cluster-33358.2925,1.310501348
Cluster-33358.2972,-1.703963733
Cluster-33358.2990,0.480524164
Cluster-33358.2992,1.122325925
Cluster-33358.3004,-0.088358722
Cluster-33358.3008,-2.003734576
Cluster-33358.3011,-1.445197154
Cluster-33358.3022,-1.319929359
Cluster-33358.3050,-1.252927312
Cluster-33358.3053,-0.564970469
Cluster-33358.3085,0.473506604
Cluster-33358.3089,-0.849513709
Cluster-33358.3115,-0.20786504
Cluster-33358.3123,0.513370263
Cluster-33358.3147,0.799957221
Cluster-33358.3151,-0.136784417
Cluster-33358.3168,0.57391344
Cluster-33358.3181,-0.982408839
Cluster-33358.3191,0.478271505
Cluster-33358.3203,-1.120299249
Cluster-33358.3206,1.76507317
Cluster-33358.3232,-0.168961153
Cluster-33358.3240,-0.960243862
Cluster-33358.3242,1.237469839
Cluster-33358.3276,0.959543169
Cluster-33358.3318,0.651928155
Cluster-33358.3394,-0.815554076
Cluster-33358.3399,-1.648271297
Cluster-33358.3411,-2.736983441
Cluster-33358.3412,-1.843886623
Cluster-33358.3413,-0.40094045
Cluster-33358.3414,2.66305802
Cluster-33358.3415,-1.477062318
Cluster-33358.3426,-0.861544022
Cluster-33358.3429,-0.663540793
Cluster-33358.3436,-0.359385969
Cluster-33358.3445,-0.414117194
Cluster-33358.3480,1.109773781
Cluster-33358.3494,0.307932864
Cluster-33358.3516,-0.504188073
Cluster-33358.3590,0.369640177
Cluster-33358.3593,0.137253772
Cluster-33358.3626,-3.056901548
Cluster-33358.3635,-0.164960526
Cluster-33358.3645,-0.00297068
Cluster-33358.3648,0.225758054
Cluster-33358.3654,-0.84114665
Cluster-33358.3658,2.036019572
Cluster-33358.3667,-0.883873551
Cluster-33358.3670,0.602248184
Cluster-33358.3695,-1.00530264
Cluster-33358.3734,1.233264852
Cluster-33358.3758,0.150268568
Cluster-33358.3760,-0.574843051
Cluster-33358.3778,-1.778433682
Cluster-33358.3782,-2.178143948
Cluster-33358.3801,-0.738016817
Cluster-33358.3815,-0.297546428
Cluster-33358.3828,0.092193602
Cluster-33358.3836,0.139970769
Cluster-33358.3844,0.796832367
Cluster-33358.3855,-0.092971683
Cluster-33358.3863,-0.120276839
Cluster-33358.3865,0.561012702
Cluster-33358.3875,-1.383920454
Cluster-33358.3885,1.124352239
Cluster-33358.3889,-0.58962085
Cluster-33358.3891,-1.287584174
Cluster-33358.3898,-1.549097743
Cluster-33358.3924,1.22505148
Cluster-33358.3925,-0.111672588
Cluster-33358.3932,1.627594023
Cluster-33358.3939,-0.275170914
Cluster-33358.3951,0.357838573
Cluster-33358.3959,0.103437139
Cluster-33358.3975,0.565325937
Cluster-33358.3980,-0.68626261
Cluster-33358.3990,0.458734511
Cluster-33358.3995,1.154268707
Cluster-33358.4000,-0.309949661
Cluster-33358.4002,1.33396623
Cluster-33358.4005,-0.540576007
Cluster-33358.4018,-0.818321364
Cluster-33358.4024,0.522546631
Cluster-33358.4029,-0.361229304
Cluster-33358.4058,-0.796143689
Cluster-33358.4075,-0.252124711
Cluster-33358.4077,-0.260969881
Cluster-33358.4079,-0.299507057
Cluster-33358.4080,-0.350984764
Cluster-33358.4081,-3.40606887
Cluster-33358.4085,0.309995728
Cluster-33358.4092,-1.244738042
Cluster-33358.4096,-0.293043963
Cluster-33358.4116,-0.628294219
Cluster-33358.4119,0.129532766
Cluster-33358.4122,-0.830991319
Cluster-33358.4130,1.08460169
Cluster-33358.4148,0.282643343
Cluster-33358.4156,-0.032418098
Cluster-33358.4158,0.842478449
Cluster-33358.4160,0.217776172
Cluster-33358.4162,-1.314033121
Cluster-33358.4163,1.013196989
Cluster-33358.4171,-1.703203306
Cluster-33358.4185,-1.879879424
Cluster-33358.4188,-0.606216827
Cluster-33358.4195,1.40415513
Cluster-33358.4215,-0.423461131
Cluster-33358.4227,-1.998196713
Cluster-33358.4245,-0.077946078
Cluster-33358.4273,-1.478266714
Cluster-33358.4282,0.891251514
Cluster-33358.4283,-1.312659864
Cluster-33358.4297,0.987651501
Cluster-33358.4298,0.390425254
Cluster-33358.4314,1.369502607
Cluster-33358.4327,0.351800383
Cluster-33358.4347,-0.639308502
Cluster-33358.4359,-1.092531418
Cluster-33358.4360,0.241967794
Cluster-33358.4369,-0.053359652
Cluster-33358.4406,0.154342563
Cluster-33358.4412,1.040786169
Cluster-33358.4429,-1.529085109
Cluster-33358.4438,-0.852521138
Cluster-33358.4440,-1.803316617
Cluster-33358.4441,-0.374032314
Cluster-33358.4446,-0.872076056
Cluster-33358.4458,-0.864562002
Cluster-33358.4459,-0.132080774
Cluster-33358.4467,-0.514408451
Cluster-33358.4473,0.038285057
Cluster-33358.4475,0.52516349
Cluster-33358.4478,1.46403728
Cluster-33358.4488,1.597013246
Cluster-33358.4489,0.930998057
Cluster-33358.4500,0.787865139
Cluster-33358.4549,-1.002745183
Cluster-33358.4550,-0.241615656
Cluster-33358.4551,-0.243575628
Cluster-33358.4559,1.26453276
Cluster-33358.4561,0.418906141
Cluster-33358.4576,0.82078965
Cluster-33358.4577,-0.306794863
Cluster-33358.4582,1.970337913
Cluster-33358.4584,0.479253542
Cluster-33358.4589,-0.868401044
Cluster-33358.4590,-0.33625911
Cluster-33358.4596,-0.276769324
Cluster-33358.4597,-2.288473024
Cluster-33358.4609,-2.641204852
Cluster-33358.4615,-1.1861764
Cluster-33358.4630,-0.797157185
Cluster-33358.4646,-0.28829308
Cluster-33358.4647,-0.507114909
